step,time,active_vehicles,mean_speed_network,total_queue_len,total_waiting_time_snapshot
2460,2461.0,300,5.1059574133627805,157,8377.0
2470,2471.0,303,5.397940251830538,157,9513.0
2480,2481.0,302,5.052018438184682,163,10602.0
2490,2491.0,299,5.313591370708193,144,9967.0
2500,2501.0,298,5.045565406250929,158,10531.0
2510,2511.0,302,4.928503618170032,147,7567.0
2520,2521.0,303,4.621563972082043,151,5862.0
2530,2531.0,305,4.974612240433147,146,5638.0
2540,2541.0,309,5.39977284749648,132,4473.0
2550,2551.0,316,5.680956517994868,119,2765.0
2560,2561.0,318,4.887929175363638,153,2841.0
2570,2571.0,318,5.264649422777122,134,2844.0
2580,2581.0,319,5.375536863366793,127,2625.0
2590,2591.0,314,5.211111170945798,155,3760.0
2600,2601.0,311,5.242109910498016,152,4620.0
2610,2611.0,310,5.442172426724366,151,5105.0
2620,2621.0,311,5.552572639538351,160,6167.0
2630,2631.0,311,5.49986258668882,137,6291.0
2640,2641.0,310,5.546870199766048,128,6311.0
2650,2651.0,307,6.01938512512446,138,7233.0
2660,2661.0,304,5.568122280895609,152,8265.0
2670,2671.0,307,4.810870008324031,165,9417.0
2680,2681.0,302,4.739326706826083,157,10222.0
2690,2691.0,304,5.326159316553372,158,10937.0
2700,2701.0,306,5.2514607268309375,159,11821.0
2710,2711.0,308,5.093197085209453,149,12116.0
2720,2721.0,309,5.828880162310403,144,12884.0
2730,2731.0,309,6.0233185621257395,146,13697.0
2740,2741.0,309,6.523940239567836,138,13632.0
2750,2751.0,308,5.8523010727497855,140,14427.0
2760,2761.0,308,5.966597218063322,145,14657.0
2770,2771.0,305,5.815401800069942,127,14448.0
2780,2781.0,306,5.71363340364658,134,15276.0
2790,2791.0,308,5.932028721803348,135,15967.0
2800,2801.0,311,5.983767417135843,133,16450.0
2810,2811.0,312,5.895651764161761,142,14735.0
2820,2821.0,309,5.808967803865085,135,14266.0
2830,2831.0,312,5.713636085183943,144,15149.0
2840,2841.0,311,5.361804152817552,151,13059.0
2850,2851.0,313,5.604174541579475,140,9367.0
2860,2861.0,307,5.24865964346432,143,6880.0
2870,2871.0,313,6.168197127678792,122,2729.0
